family_semantics,certification_regime,mode,severity,threshold_fraction,samples,support_width_count,mean_support_width,mean_family_size,parent_in_family_rate,parent_targeted_rate,family_targeted_rate,strict_parent_loss_rate,family_internal_loss_rate,strict_rescue_rate,family_internal_survival_rate,family_internal_resilience_rate,comparison_valid_rate,metric_artifact_risk_rate,mean_apples_to_apples_loss_delta,mean_certified_family_member_count,mean_uncertified_member_fraction
augmented_exact_k,cut_level,ledger_failure,0.25,0.25,2400,4,2.125833,2.686667,1.0,1.0,1.0,0.660833,0.439167,0.221667,0.560833,0.560833,1.0,0.0,-0.221667,1.503333,0.621805
augmented_exact_k,cut_level,ledger_failure,0.25,0.5,2400,4,2.125833,3.053333,1.0,1.0,1.0,0.63625,0.439167,0.197083,0.560833,0.560833,1.0,0.0,-0.197083,1.87,0.600853
augmented_exact_k,cut_level,ledger_failure,0.25,0.75,2400,4,2.125833,1.733333,1.0,1.0,1.0,0.905833,0.816667,0.089167,0.183333,0.183333,1.0,0.0,-0.089167,0.55,0.89
augmented_exact_k,cut_level,ledger_failure,0.25,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,cut_level,ledger_failure,0.5,0.25,2400,4,2.125833,2.686667,1.0,1.0,1.0,0.76,0.439167,0.320833,0.560833,0.560833,1.0,0.0,-0.320833,0.9425,0.767778
augmented_exact_k,cut_level,ledger_failure,0.5,0.5,2400,4,2.125833,3.053333,1.0,1.0,1.0,0.7475,0.439167,0.308333,0.560833,0.560833,1.0,0.0,-0.308333,1.125833,0.76254
augmented_exact_k,cut_level,ledger_failure,0.5,0.75,2400,4,2.125833,1.733333,1.0,1.0,1.0,0.930417,0.816667,0.11375,0.183333,0.183333,1.0,0.0,-0.11375,0.366667,0.926667
augmented_exact_k,cut_level,ledger_failure,0.5,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,cut_level,ledger_failure,0.75,0.25,2400,4,2.125833,2.686667,1.0,1.0,1.0,0.902083,0.618333,0.28375,0.381667,0.381667,1.0,0.0,-0.28375,0.381667,0.91375
augmented_exact_k,cut_level,ledger_failure,0.75,0.5,2400,4,2.125833,3.053333,1.0,1.0,1.0,0.923333,0.618333,0.305,0.381667,0.381667,1.0,0.0,-0.305,0.381667,0.924226
augmented_exact_k,cut_level,ledger_failure,0.75,0.75,2400,4,2.125833,1.733333,1.0,1.0,1.0,0.944583,0.816667,0.127917,0.183333,0.183333,1.0,0.0,-0.127917,0.183333,0.963333
augmented_exact_k,cut_level,ledger_failure,0.75,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,cut_level,ledger_failure,1.0,0.25,2400,4,2.125833,2.686667,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,cut_level,ledger_failure,1.0,0.5,2400,4,2.125833,3.053333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,cut_level,ledger_failure,1.0,0.75,2400,4,2.125833,1.733333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,cut_level,ledger_failure,1.0,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,cut_level,orientation_degradation,0.0,0.25,2400,4,2.125833,2.686667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.686667,0.0
augmented_exact_k,cut_level,orientation_degradation,0.0,0.5,2400,4,2.125833,3.053333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.053333,0.0
augmented_exact_k,cut_level,orientation_degradation,0.0,0.75,2400,4,2.125833,1.733333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,cut_level,orientation_degradation,0.0,1.0,2400,4,2.125833,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,cut_level,orientation_degradation,0.25,0.25,2400,4,2.125833,2.686667,1.0,1.0,1.0,0.660417,0.439167,0.22125,0.560833,0.560833,1.0,0.0,-0.22125,1.503333,0.621805
augmented_exact_k,cut_level,orientation_degradation,0.25,0.5,2400,4,2.125833,3.053333,1.0,1.0,1.0,0.629583,0.439167,0.190417,0.560833,0.560833,1.0,0.0,-0.190417,1.87,0.600853
augmented_exact_k,cut_level,orientation_degradation,0.25,0.75,2400,4,2.125833,1.733333,1.0,1.0,1.0,0.9025,0.816667,0.085833,0.183333,0.183333,1.0,0.0,-0.085833,0.55,0.89
augmented_exact_k,cut_level,orientation_degradation,0.25,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,cut_level,orientation_degradation,0.5,0.25,2400,4,2.125833,2.686667,1.0,1.0,1.0,0.789583,0.439167,0.350417,0.560833,0.560833,1.0,0.0,-0.350417,0.9425,0.767778
augmented_exact_k,cut_level,orientation_degradation,0.5,0.5,2400,4,2.125833,3.053333,1.0,1.0,1.0,0.78375,0.439167,0.344583,0.560833,0.560833,1.0,0.0,-0.344583,1.125833,0.76254
augmented_exact_k,cut_level,orientation_degradation,0.5,0.75,2400,4,2.125833,1.733333,1.0,1.0,1.0,0.924583,0.816667,0.107917,0.183333,0.183333,1.0,0.0,-0.107917,0.366667,0.926667
augmented_exact_k,cut_level,orientation_degradation,0.5,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,cut_level,orientation_degradation,0.75,0.25,2400,4,2.125833,2.686667,1.0,1.0,1.0,0.9325,0.618333,0.314167,0.381667,0.381667,1.0,0.0,-0.314167,0.381667,0.91375
augmented_exact_k,cut_level,orientation_degradation,0.75,0.5,2400,4,2.125833,3.053333,1.0,1.0,1.0,0.94125,0.618333,0.322917,0.381667,0.381667,1.0,0.0,-0.322917,0.381667,0.924226
augmented_exact_k,cut_level,orientation_degradation,0.75,0.75,2400,4,2.125833,1.733333,1.0,1.0,1.0,0.962083,0.816667,0.145417,0.183333,0.183333,1.0,0.0,-0.145417,0.183333,0.963333
augmented_exact_k,cut_level,orientation_degradation,0.75,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,cut_level,orientation_degradation,1.0,0.25,2400,4,2.125833,2.686667,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,cut_level,orientation_degradation,1.0,0.5,2400,4,2.125833,3.053333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,cut_level,orientation_degradation,1.0,0.75,2400,4,2.125833,1.733333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,cut_level,orientation_degradation,1.0,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,cut_level,selector_stress,0.0,0.25,2400,4,2.125833,2.686667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.686667,0.0
augmented_exact_k,cut_level,selector_stress,0.0,0.5,2400,4,2.125833,3.053333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.053333,0.0
augmented_exact_k,cut_level,selector_stress,0.0,0.75,2400,4,2.125833,1.733333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,cut_level,selector_stress,0.0,1.0,2400,4,2.125833,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,cut_level,selector_stress,0.25,0.25,2400,4,2.125833,2.686667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.686667,0.0
augmented_exact_k,cut_level,selector_stress,0.25,0.5,2400,4,2.125833,3.053333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.053333,0.0
augmented_exact_k,cut_level,selector_stress,0.25,0.75,2400,4,2.125833,1.733333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,cut_level,selector_stress,0.25,1.0,2400,4,2.125833,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,cut_level,selector_stress,0.5,0.25,2400,4,2.125833,2.686667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.686667,0.0
augmented_exact_k,cut_level,selector_stress,0.5,0.5,2400,4,2.125833,3.053333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.053333,0.0
augmented_exact_k,cut_level,selector_stress,0.5,0.75,2400,4,2.125833,1.733333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,cut_level,selector_stress,0.5,1.0,2400,4,2.125833,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,cut_level,selector_stress,0.75,0.25,2400,4,2.125833,2.686667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.686667,0.0
augmented_exact_k,cut_level,selector_stress,0.75,0.5,2400,4,2.125833,3.053333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.053333,0.0
augmented_exact_k,cut_level,selector_stress,0.75,0.75,2400,4,2.125833,1.733333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,cut_level,selector_stress,0.75,1.0,2400,4,2.125833,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,cut_level,selector_stress,1.0,0.25,2400,4,2.125833,2.686667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.686667,0.0
augmented_exact_k,cut_level,selector_stress,1.0,0.5,2400,4,2.125833,3.053333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.053333,0.0
augmented_exact_k,cut_level,selector_stress,1.0,0.75,2400,4,2.125833,1.733333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,cut_level,selector_stress,1.0,1.0,2400,4,2.125833,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,cut_level,support_delay,0.0,0.25,2400,4,2.125833,2.686667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.686667,0.0
augmented_exact_k,cut_level,support_delay,0.0,0.5,2400,4,2.125833,3.053333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.053333,0.0
augmented_exact_k,cut_level,support_delay,0.0,0.75,2400,4,2.125833,1.733333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,cut_level,support_delay,0.0,1.0,2400,4,2.125833,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,cut_level,support_delay,0.25,0.25,2400,4,2.125833,2.686667,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.686667,0.0
augmented_exact_k,cut_level,support_delay,0.25,0.5,2400,4,2.125833,3.053333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.053333,0.0
augmented_exact_k,cut_level,support_delay,0.25,0.75,2400,4,2.125833,1.733333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,cut_level,support_delay,0.25,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,cut_level,support_delay,0.5,0.25,2400,4,2.125833,2.686667,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.686667,0.0
augmented_exact_k,cut_level,support_delay,0.5,0.5,2400,4,2.125833,3.053333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.053333,0.0
augmented_exact_k,cut_level,support_delay,0.5,0.75,2400,4,2.125833,1.733333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,cut_level,support_delay,0.5,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,cut_level,support_delay,0.75,0.25,2400,4,2.125833,2.686667,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.686667,0.0
augmented_exact_k,cut_level,support_delay,0.75,0.5,2400,4,2.125833,3.053333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.053333,0.0
augmented_exact_k,cut_level,support_delay,0.75,0.75,2400,4,2.125833,1.733333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,cut_level,support_delay,0.75,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,cut_level,support_delay,1.0,0.25,2400,4,2.125833,2.686667,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.686667,0.0
augmented_exact_k,cut_level,support_delay,1.0,0.5,2400,4,2.125833,3.053333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.053333,0.0
augmented_exact_k,cut_level,support_delay,1.0,0.75,2400,4,2.125833,1.733333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,cut_level,support_delay,1.0,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,parent_shared,edge_dropout,0.0,0.25,2400,4,2.125833,2.686667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.686667,0.0
augmented_exact_k,parent_shared,edge_dropout,0.0,0.5,2400,4,2.125833,3.053333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.053333,0.0
augmented_exact_k,parent_shared,edge_dropout,0.0,0.75,2400,4,2.125833,1.733333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,parent_shared,edge_dropout,0.0,1.0,2400,4,2.125833,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,parent_shared,edge_dropout,0.25,0.25,2400,4,2.125833,2.686667,1.0,1.0,1.0,0.76125,0.403333,0.357917,0.596667,0.596667,1.0,0.0,-0.357917,2.686667,0.0
augmented_exact_k,parent_shared,edge_dropout,0.25,0.5,2400,4,2.125833,3.053333,1.0,1.0,1.0,0.76125,0.439583,0.321667,0.560417,0.560417,1.0,0.0,-0.321667,3.053333,0.0
augmented_exact_k,parent_shared,edge_dropout,0.25,0.75,2400,4,2.125833,1.733333,1.0,1.0,1.0,0.76125,0.67625,0.085,0.32375,0.32375,1.0,0.0,-0.085,1.733333,0.0
augmented_exact_k,parent_shared,edge_dropout,0.25,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,0.76125,0.76125,0.0,0.23875,0.23875,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,parent_shared,edge_dropout,0.5,0.25,2400,4,2.125833,2.686667,1.0,1.0,1.0,0.814583,0.372917,0.441667,0.627083,0.627083,1.0,0.0,-0.441667,2.686667,0.0
augmented_exact_k,parent_shared,edge_dropout,0.5,0.5,2400,4,2.125833,3.053333,1.0,1.0,1.0,0.814583,0.51375,0.300833,0.48625,0.48625,1.0,0.0,-0.300833,3.053333,0.0
augmented_exact_k,parent_shared,edge_dropout,0.5,0.75,2400,4,2.125833,1.733333,1.0,1.0,1.0,0.814583,0.769583,0.045,0.230417,0.230417,1.0,0.0,-0.045,1.733333,0.0
augmented_exact_k,parent_shared,edge_dropout,0.5,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,0.814583,0.814583,0.0,0.185417,0.185417,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,parent_shared,edge_dropout,0.75,0.25,2400,4,2.125833,2.686667,1.0,1.0,1.0,0.994167,0.685833,0.308333,0.314167,0.314167,1.0,0.0,-0.308333,2.686667,0.0
augmented_exact_k,parent_shared,edge_dropout,0.75,0.5,2400,4,2.125833,3.053333,1.0,1.0,1.0,0.994167,0.871667,0.1225,0.128333,0.128333,1.0,0.0,-0.1225,3.053333,0.0
augmented_exact_k,parent_shared,edge_dropout,0.75,0.75,2400,4,2.125833,1.733333,1.0,1.0,1.0,0.994167,0.991667,0.0025,0.008333,0.008333,1.0,0.0,-0.0025,1.733333,0.0
augmented_exact_k,parent_shared,edge_dropout,0.75,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,0.994167,0.994167,0.0,0.005833,0.005833,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,parent_shared,edge_dropout,1.0,0.25,2400,4,2.125833,2.686667,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.686667,0.0
augmented_exact_k,parent_shared,edge_dropout,1.0,0.5,2400,4,2.125833,3.053333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.053333,0.0
augmented_exact_k,parent_shared,edge_dropout,1.0,0.75,2400,4,2.125833,1.733333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,parent_shared,edge_dropout,1.0,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,parent_shared,frontier_dropout,0.0,0.25,2400,4,2.125833,2.686667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.686667,0.0
augmented_exact_k,parent_shared,frontier_dropout,0.0,0.5,2400,4,2.125833,3.053333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.053333,0.0
augmented_exact_k,parent_shared,frontier_dropout,0.0,0.75,2400,4,2.125833,1.733333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,parent_shared,frontier_dropout,0.0,1.0,2400,4,2.125833,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,parent_shared,frontier_dropout,0.25,0.25,2400,4,2.125833,2.686667,1.0,1.0,1.0,1.0,0.439167,0.560833,0.560833,0.560833,1.0,0.0,-0.560833,2.686667,0.0
augmented_exact_k,parent_shared,frontier_dropout,0.25,0.5,2400,4,2.125833,3.053333,1.0,1.0,1.0,1.0,0.439167,0.560833,0.560833,0.560833,1.0,0.0,-0.560833,3.053333,0.0
augmented_exact_k,parent_shared,frontier_dropout,0.25,0.75,2400,4,2.125833,1.733333,1.0,1.0,1.0,1.0,0.816667,0.183333,0.183333,0.183333,1.0,0.0,-0.183333,1.733333,0.0
augmented_exact_k,parent_shared,frontier_dropout,0.25,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,parent_shared,frontier_dropout,0.5,0.25,2400,4,2.125833,2.686667,1.0,1.0,1.0,1.0,0.439167,0.560833,0.560833,0.560833,1.0,0.0,-0.560833,2.686667,0.0
augmented_exact_k,parent_shared,frontier_dropout,0.5,0.5,2400,4,2.125833,3.053333,1.0,1.0,1.0,1.0,0.6375,0.3625,0.3625,0.3625,1.0,0.0,-0.3625,3.053333,0.0
augmented_exact_k,parent_shared,frontier_dropout,0.5,0.75,2400,4,2.125833,1.733333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,parent_shared,frontier_dropout,0.5,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,parent_shared,frontier_dropout,0.75,0.25,2400,4,2.125833,2.686667,1.0,1.0,1.0,1.0,0.816667,0.183333,0.183333,0.183333,1.0,0.0,-0.183333,2.686667,0.0
augmented_exact_k,parent_shared,frontier_dropout,0.75,0.5,2400,4,2.125833,3.053333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.053333,0.0
augmented_exact_k,parent_shared,frontier_dropout,0.75,0.75,2400,4,2.125833,1.733333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,parent_shared,frontier_dropout,0.75,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,parent_shared,frontier_dropout,1.0,0.25,2400,4,2.125833,2.686667,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.686667,0.0
augmented_exact_k,parent_shared,frontier_dropout,1.0,0.5,2400,4,2.125833,3.053333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.053333,0.0
augmented_exact_k,parent_shared,frontier_dropout,1.0,0.75,2400,4,2.125833,1.733333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,parent_shared,frontier_dropout,1.0,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,parent_shared,ledger_failure,0.0,0.25,2400,4,2.125833,2.686667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.686667,0.0
augmented_exact_k,parent_shared,ledger_failure,0.0,0.5,2400,4,2.125833,3.053333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.053333,0.0
augmented_exact_k,parent_shared,ledger_failure,0.0,0.75,2400,4,2.125833,1.733333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,parent_shared,ledger_failure,0.0,1.0,2400,4,2.125833,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,parent_shared,ledger_failure,0.25,0.25,2400,4,2.125833,2.686667,1.0,1.0,1.0,0.15875,0.15875,0.0,0.84125,0.84125,1.0,0.0,0.0,2.182917,0.15875
augmented_exact_k,parent_shared,ledger_failure,0.25,0.5,2400,4,2.125833,3.053333,1.0,1.0,1.0,0.15875,0.15875,0.0,0.84125,0.84125,1.0,0.0,0.0,2.467917,0.15875
augmented_exact_k,parent_shared,ledger_failure,0.25,0.75,2400,4,2.125833,1.733333,1.0,1.0,1.0,0.15875,0.15875,0.0,0.84125,0.84125,1.0,0.0,0.0,1.41125,0.15875
augmented_exact_k,parent_shared,ledger_failure,0.25,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,0.15875,0.15875,0.0,0.84125,0.84125,1.0,0.0,0.0,0.84125,0.15875
augmented_exact_k,parent_shared,ledger_failure,0.5,0.25,2400,4,2.125833,2.686667,1.0,1.0,1.0,0.54375,0.54375,0.0,0.45625,0.45625,1.0,0.0,0.0,1.361667,0.54375
augmented_exact_k,parent_shared,ledger_failure,0.5,0.5,2400,4,2.125833,3.053333,1.0,1.0,1.0,0.54375,0.54375,0.0,0.45625,0.45625,1.0,0.0,0.0,1.5625,0.54375
augmented_exact_k,parent_shared,ledger_failure,0.5,0.75,2400,4,2.125833,1.733333,1.0,1.0,1.0,0.54375,0.54375,0.0,0.45625,0.45625,1.0,0.0,0.0,0.857917,0.54375
augmented_exact_k,parent_shared,ledger_failure,0.5,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,0.54375,0.54375,0.0,0.45625,0.45625,1.0,0.0,0.0,0.45625,0.54375
augmented_exact_k,parent_shared,ledger_failure,0.75,0.25,2400,4,2.125833,2.686667,1.0,1.0,1.0,0.700417,0.700417,0.0,0.299583,0.299583,1.0,0.0,0.0,0.704167,0.700417
augmented_exact_k,parent_shared,ledger_failure,0.75,0.5,2400,4,2.125833,3.053333,1.0,1.0,1.0,0.700417,0.700417,0.0,0.299583,0.299583,1.0,0.0,0.0,0.7825,0.700417
augmented_exact_k,parent_shared,ledger_failure,0.75,0.75,2400,4,2.125833,1.733333,1.0,1.0,1.0,0.700417,0.700417,0.0,0.299583,0.299583,1.0,0.0,0.0,0.45625,0.700417
augmented_exact_k,parent_shared,ledger_failure,0.75,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,0.700417,0.700417,0.0,0.299583,0.299583,1.0,0.0,0.0,0.299583,0.700417
augmented_exact_k,parent_shared,ledger_failure,1.0,0.25,2400,4,2.125833,2.686667,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,parent_shared,ledger_failure,1.0,0.5,2400,4,2.125833,3.053333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,parent_shared,ledger_failure,1.0,0.75,2400,4,2.125833,1.733333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,parent_shared,ledger_failure,1.0,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,parent_shared,orientation_degradation,0.0,0.25,2400,4,2.125833,2.686667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.686667,0.0
augmented_exact_k,parent_shared,orientation_degradation,0.0,0.5,2400,4,2.125833,3.053333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.053333,0.0
augmented_exact_k,parent_shared,orientation_degradation,0.0,0.75,2400,4,2.125833,1.733333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.733333,0.0
